,Unnamed: 0,Road_Name,Link_No,Link_Name,Start LRP,Start Offset,Start_Chainage,End LRP,End Offset,End_Chainage,Link_Length,Economic_Traffic,No_Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic,Total_A,Total_B,Total_C,Total_D,segment_vulnerability,segment_vulnerability_length
1402,1703,Z7603,Z7603-2,Assasuni(int.with Z7618)-Paikgachha,LRP023,1283,24.305,LRP026,26388,52.0,27.695,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0113.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0,1.129445748,,,,,,,,,,,,,,,,,0,0,0,0,0.0,
1403,1705,Z7604,Z7604-2,Tala(int.with Z7613)-int.with Z7603,LRP008,2,8.012,LRP030,3352,33.442,25.43,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0119.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0,2.0,,,,,,,,,,,,,,,,,19,1,2,0,0.20625000000000004,
1404,1706,Z7605,Z7605-1,Satkhira Town Bypass,LRPS,0,0.0,LRPS,12350,12.35,12.35,5945,1.0,0.0,113.0,195.0,0.0,244.0,57.0,24.0,56.0,966.0,1063.0,840.0,596.0,0.0,2718.0,1436.0,4154.0,0,0,0,0,0.0,
1405,1708,Z7606,Z7606-2,Int.with N709-Dacope,LRP002,462,1.574,LRP022,2100,23.142,21.568,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.023.066.066.066.066.066.066.066.066.066.066.066.066.066.066.066.066.0,1.614011499,,,,,,,,,,,,,,,,,2,3,5,0,0.29625000000000007,
1406,1709,Z7607,Z7607-1,Shakhipur-Debhata,LRPS,0,0.0,LRP006,473,5.422999999999999,5.422999999999999,2444,1.957403651,0.0,6.130569948,68.45803109,52.62072539,42.40310881,71.52331606,16.34818653,66.9253886,916.5202072999999,609.480829,450.59689119999996,254.4186528,0.0,1850.410363,705.0155440000001,2555.425907,1,0,0,0,0.005000000000000001,
1407,1710,Z7609,Z7609-1,Banshipur-Munshiganj,LRPS,0,0.0,LRP010,597,10.605,10.605,1776,2.0,2.0,20.0,20.5,27.0,38.5,18.5,19.5,9.5,446.0,761.5,543.0,348.5,0.0,1363.0,891.5,2254.5,20,0,0,0,0.10000000000000002,
1408,1711,Z7610,Z7610-1,Koyra-Shyamnagar,LRPS,0,0.0,LRP032,8000,40.0,40.0,4479,0.548125,0.0,187.9133409,217.1037628,1.8244013680000002,49.25883694,31.01482326,21.89281642,9.122006842000001,1103.762828,959.6351197,862.9418472000001,611.1744583999999,0.0,2581.527936,1474.1163060000001,4055.6442420000003,3,1,2,4,0.70625,
1409,1712,Z7613,Z7613-1,Tala-Patkelghata,LRPS,0,0.0,LRP010,25,10.1,10.1,3536,1.5083168319999998,5.30392543,31.82355258,86.85177892,13.92280425,7.955888145,11.27084154,5.966916109,23.86766443,541.0003939,525.0886176,335.47328339999996,56.35420769,0.662990679,1253.052383,392.4904818,1645.5428650000001,12,1,0,1,0.22125000000000003,
1410,1713,Z7615,Z7615-1,Dacope-Tala,LRPS,0,0.0,LRP027,4390,30.1,30.1,1631,0.678372093,0.0,33.90469661,97.29173809,0.0,67.80939321,54.54233802,0.0,28.00822763,1101.165581,953.7538567,487.93280769999996,598.491601,0.0,2336.4758309999997,1086.424409,3422.90024,17,0,3,1,0.37250000000000005,
1411,1715,Z7617,Z7617-2,Shyamnagar(int.with Z7610)-Banshipur(int.with Z7609),LRP015,670,15.704,LRP019,248,19.317,3.613,33.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.033.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0228.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0173.0,2.0,,,,,,,,,,,,,,,,,0,1,0,0,0.01625,
1412,1716,Z7618,Z7618-1,Assasuni-Shyamnagar,LRPS,0,0.0,LRP031,754,31.945,31.945,9458,1.596087025,20.67556436,142.84935380000002,108.3900798,19.42249985,55.13483829,30.07354816,15.03677408,20.04903211,463.6338675,877.7716868999998,515.6360445,201.1168533,0.0,1753.037245,716.7528977999999,2469.790143,0,0,0,0,0.0,
1413,1717,Z7619,Z7619-1,Modhanpur College More-Trimohoni Bazar,LRPS,0,0.0,LRP026,20,24.87,24.87,923,1.099879373,0.0,17.27462163,25.45733714,0.0,0.9091906120000001,7.2735248960000005,19.09300285,0.9091906120000001,802.8153103999999,773.7212107999999,634.6150472,402.7714411,0.0,1647.453389,1037.386488,2684.839877,0,0,0,0,0.0,
1414,1718,Z7701,Z7701-1,Morelganj (CARE Bazar)-Mongla,LRPS,0,0.0,LRP003,22892,25.892,25.892,0,1.0349915029999999,0.0,0.0,0.0,0.0,0.0,0.0,54.10672438,0.0,818.3642062999999,851.2147175000001,328.5051123,685.0297783,0.0,1723.6856480000001,1013.534891,2737.220539,10,5,7,3,0.8987500000000002,
1415,1719,Z7702,Z7702-1,Signboard-Pingoria(int.with Z7718),LRPS,0,0.0,LRP001,3613,3.6210000000000004,3.6210000000000004,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0302.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0326.0,1.154653411,,,,,,,,,,,,,,,,,4,1,2,0,0.13125000000000003,
1416,1720,Z7702,Z7702-2,Pingoria(int.with Z7718)-Morelganj,LRP001,3613,3.6210000000000004,LRP001,16446,16.454,12.833,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.0,1.8291124440000002,,,,,,,,,,,,,,,,,6,7,5,0,0.3812500000000001,
1417,1722,Z7702,Z7702-4,Morelganj (CARE Bazar)-Bogi,LRP024,3040,16.454,LRP053,202,52.038999999999994,26.051,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.075.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.074.0,1.208245365,,,,,,,,,,,,,,,,,19,3,3,4,0.8662500000000001,
1418,1723,Z7703,Z7703-1,Signboard-Kachua,LRPS,0,0.0,LRP007,1455,7.45,7.45,2837,1.4493959730000001,4.139655492,50.36580848,35.87701426,27.59770328,40.01666975,29.66753102,19.31839229,33.11724393,439.49342469999993,369.1192813,506.4178552,428.45434339999997,0.0,1048.712725,934.8721985999999,1983.5849230000001,5,1,9,0,0.46875000000000006,
1419,1724,Z7704,Z7704-1,Pirojpur-Brahmonkati (int.with Z7715),LRPS,0,0.0,LRPS,1571,1.571,1.571,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.025.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.043.0,2.0,,,,,,,,,,,,,,,,,2,0,1,1,0.2025,
1420,1728,Z7705,Z7705-1,Morelganj-Zianagar (Ghosherhat Bazar),LRPS,0,0.0,LRPS,12920,12.92,12.92,1313,0.898993808,0.0,27.80886784,47.83125269,25.58415842,30.03357727,17.79767542,14.46061128,10.01119242,482.76194580000003,551.727938,447.1665949,414.9083082,0.0,1208.0172189999998,862.0749030999999,2070.092122,0,0,0,0,0.0,
1421,1729,Z7706,Z7706-1,Nazirpur-Sreeramkathi (Int with Z7707),LRPS,0,0.0,LRPS,2990,2.99,2.99,1313,1.015050167,0.0,24.62932455,42.36243822,22.65897858,26.59967051,15.76276771,12.80724876,8.866556837000001,427.56507410000006,488.645799,396.03953870000004,367.46952220000003,0.0,1069.897858,763.5090610000001,1833.4069190000002,0,0,0,0,0.0,
1422,1732,Z7708,Z7708-1,Bagerhat (Muniganj)-Chitalmari,LRPS,0,0.0,LRP024,490,24.5,24.5,3767,1.228693878,0.0,64.29591735,91.15370561,0.0,84.64272664,9.766468458,18.71906455,11.3942132,771.5510082000001,376.822908,239.2784772,261.25303130000003,0.0,1428.346012,500.5315085,1928.8775210000001,24,0,10,3,1.0300000000000002,
1423,1736,Z7710,Z7710-1,Banaripar (Danduat)-Nazirpur,LRPS,0,0.0,LRP034,6000,40.0,40.0,0,0.9538875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.2759628,449.7385698,301.9223965,389.9830955,0.0,781.0145326,691.905492,1472.920025,0,0,0,0,0.0,
1424,1737,Z7711,Z7711-1,Togra(int.with R870)-Synashi,LRPS,0,0.0,LRP017,1933,17.345,17.345,0,1.434649755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.26281949999998,299.02768849999995,200.7458608,259.2967369,0.0,519.290508,460.0425977,979.3331056,10,0,3,0,0.19250000000000003,
1425,1738,Z7715,Z7715-1,CO office More-Brahmonkati,LRPS,0,0.0,LRPS,2573,2.573,2.573,4083,2.035367276,1.473935459,39.796257399999995,60.43135383,19.16116097,61.41397747,67.3097193,58.46610655,47.1659347,146.4109223,181.7853733,139.041245,131.18025590000002,0.0,683.4147413,270.22150089999997,953.6362421,2,1,1,0,0.07375000000000001,
1426,1739,Z7716,Z7716-1,Nazirpur-Kachua,LRPS,0,0.0,LRPS,10740,10.74,10.74,1313,1.3316108009999998,0.0,18.77425445,32.29171765,17.27231409,20.2761948,12.01552285,9.762612313,6.758731602,325.92105719999995,372.4812083,301.8900115,280.11187639999997,0.0,815.5536132999999,582.0018878999999,1397.555501,0,0,0,0,0.0,
1427,1740,Z7717,Z7717-1,Bagerhat- int. Z7719,LRPS,0,0.0,LRP002,121,2.103,2.103,3.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0175.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0138.0,1.942463148,,,,,,,,,,,,,,,,,2,0,0,0,0.010000000000000002,
1428,1742,Z7718,Z7718-1,Pingoria-Rampal,LRPS,0,0.0,LRPS,42000,42.0,42.0,356,0.22,0.0,18.18181818,72.72727273,0.0,0.0,31.81818182,4.545454545,245.4545455,1095.4545449999998,3972.7272729999995,3745.4545450000005,3245.454545,0.0,5440.9090909999995,6990.9090909999995,12431.81818,3,0,2,1,0.255,
1429,1743,Z7719,Z7719-1,Bagerhat Circuit House-Karapara,LRPS,0,0.0,LRPSa,2055,2.08,2.08,1744,1.012019231,0.0,31.61995249,58.29928741,11.85748219,26.67933492,18.77434679,20.75059382,17.78622328,531.6104513,322.128266,329.04513060000005,274.6983373,0.0,1039.505938,603.7434678999999,1643.2494060000001,2,0,0,0,0.010000000000000002,
1430,1744,Z7801,Z7801-1,Chitalmari-Faltita,LRPS,0,0.0,LRP006,16855,22.855,22.855,839,1.103959746,0.0,13.58745194,26.26907376,6.340810907000001,23.55158337,16.30494233,8.152471166,13.58745194,377.73116400000004,391.318616,269.0315485,486.4307796,0.0,876.8435655,755.4623281,1632.3058939999999,3,2,0,0,0.0475,
1431,1745,Z8002,Z8002-1,Konakhola-Kolatia(Int.with Z5069),LRPS,0,0.0,LRP014,1926,15.925999999999998,15.925999999999998,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0195.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0520.0,1.8681401480000002,,,,,,,,,,,,,,,,,3,6,6,3,0.8325,
1432,1747,Z8003,Z8003-1,Hashara-Kharsur,LRPS,0,0.0,LRPS,11105,11.105,11.105,1920,1.4491670419999998,0.0,22.08165041,48.30361027,0.0,17.25128938,15.87118623,7.5905673270000005,11.040825199999999,413.3408936,117.30876780000001,105.577891,736.2850308,0.0,652.7887902000001,841.8629218,1494.6517119999999,12,5,3,1,0.4287500000000001,
1433,1748,Z8004,Z8004-1,Hatimara-Kakaldi(int.with Z8005),LRPS,0,0.0,LRP007c,0,7.61,7.61,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0118.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0,1.348226018,,,,,,,,,,,,,,,,,5,3,3,8,1.3762500000000002,
1434,1750,Z8005,Z8005-1,Nimtali (Int.with N8)-Kakhaldi (int.with Z8004),LRPS,0,0.0,LRPS,13782,13.782,13.782,224,1.9052387169999998,0.0,0.0,7.348160561,0.0,0.0,5.773554726,3.1492116689999996,5.773554726,243.53903569999997,67.70805088,50.91225531,212.046919,0.0,333.2915683,262.95917430000003,596.2507426,15,2,4,1,0.44250000000000006,
1435,1751,Z8009,Z8009-1,Fultala-Hashara,LRPS,0,0.0,LRPS,1670,1.67,1.67,1308,1.0,0.0,28.0,38.0,0.0,0.0,6.0,5.0,7.0,393.0,394.0,355.0,796.0,0.0,871.0,1151.0,2022.0,0,0,0,0,0.0,
1436,1752,Z8011,Z8011-1,Pacchar (Int.with N8) - Kazirtek (int.with R860),LRPS,0,0.0,LRP032,1980,34.1,34.1,4734,1.992463343,0.0,39.14752072,87.32908467,20.57754294,57.71749849,15.55863003,16.06052132,31.61915135,526.4839645,807.0411962999999,425.1019237,580.688224,0.0,1601.53511,1005.790148,2607.325258,23,4,14,5,1.5700000000000003,
1437,1753,Z8012,Z8012-1,Shariatpur (Premtala) - Janjira (Int.with Z8065),LRPS,0,0.0,LRP015,428,15.308,15.308,4031,1.9996407109999998,0.0,59.51069078,33.00592934,40.00718708,46.50835498,38.00682772,22.50404273,28.50512079,558.1002597,568.1020565,98.51769818,105.51895590000001,0.0,1394.25047,204.0366541,1598.287124,8,5,8,1,0.6462500000000001,
1438,1754,Z8012,Z8012-2,Janjira (Int.with Z8065) - Kathalbari,LRP015,428,15.308,LRP028,1464,28.646,13.338,3409,1.1551207079999999,0.0,63.19685857,85.70532875,0.0,1.7314207830000001,28.56844292,10.3885247,25.97131174,818.0963199,582.6230933999999,270.1016421,613.7886675,0.0,1616.281301,883.8903096000001,2500.1716100000003,1,1,0,0,0.02125,
1439,1755,Z8021,Z8021-1,Baraitala (Int.with N8) - Muksudpur (Int.with N805),LRPS,0,0.0,LRP011,5841,16.815,16.815,3849,2.0161760330000003,0.0,56.04669341,31.74325998,0.0,52.57477435,17.359595300000002,2.479942186,2.9759306239999996,556.0030382,307.0168427,124.9890862,216.7469471,0.0,1026.200077,341.73603330000003,1367.9361099999999,7,4,11,3,1.0575,
1440,1756,Z8023,Z8023-1,Garakhola (Int.with N805) - Bashpur (Int.with Z7001),LRPS,0,0.0,LRP003,4015,6.6,6.6,6139,1.9363636359999998,0.0,84.17840376,66.61971831,32.53521127,57.84037559,50.61032864,30.98591549,50.09389671,246.85446009999998,93.99061033,63.00469484,91.4084507,0.0,713.7089202000001,154.4131455,868.1220657,1,2,2,0,0.1325,
1441,1757,Z8031,Z8031-1,Gouranadi-Int.with Z8049,LRPS,0,0.0,LRP006,816,6.642,6.642,6203,2.009635652,0.0,73.14758765,78.62121666,2.488013185,51.25307162,9.952052742000001,7.464039556,4.478423734,496.1098291999999,343.3458196,223.92118670000002,310.5040455,0.0,1066.860054,534.4252322,1601.285286,10,1,3,1,0.35375,
1442,1758,Z8031,Z8031-2,Int with Z8049-Int wirh Z8603,LRP006,816,6.642,LRP006,1724,7.55,0.9079999999999999,6203,1.0,0.0,147.0,158.0,5.0,103.0,20.0,15.0,9.0,997.0,690.0,450.0,624.0,0.0,2144.0,1074.0,3218.0,3,0,1,0,0.06250000000000001,
1443,1759,Z8031,Z8031-4,Int with Z8049-Int with Z8032,LRP006,4081,7.55,LRP020,5622,24.971,15.064,6203,1.979421136,0.0,74.26413576,79.82131598,2.525991012,52.03541485,10.10396405,7.577973036,4.546783822,503.68260779999997,348.5867597,227.3391911,315.24367830000006,0.0,1083.1449460000001,542.5828694,1625.727815,6,0,2,2,0.41500000000000004,
1444,1760,Z8031,Z8031-5,Int with Z8032-Gopalganj (End of Road),LRP020,5622,24.971,LRP046,1152,46.242,21.271,6203,2.0,0.0,73.5,79.0,2.5,51.5,10.0,7.5,4.5,498.5,345.0,225.0,312.0,0.0,1072.0,537.0,1609.0,10,0,10,2,0.8150000000000002,
1445,1763,Z8033,Z8033-1,Gariarpar-Chakher (Int.with Z8048),LRPS,0,0.0,LRP014,485,14.485,14.485,1810,2.002761477,0.0,8.987590486,42.44139952,10.98483282,66.40830748,21.47035505,7.489658737999999,10.98483282,363.49810410000003,423.9146846,346.02223369999996,278.1159945,0.0,956.1797656,624.1382282000001,1580.317994,10,2,8,1,0.6075000000000002,
1446,1764,Z8033,Z8033-2,Chakher (Int.with Z8048)-Ekshirapara (Int.with Z8704),LRP014,485,14.485,LRP015,835,15.835,1.35,1721,2.0,0.0,8.5,40.5,11.0,64.5,20.5,7.5,11.0,353.0,411.5,336.0,270.0,0.0,928.0,606.0,1534.0,0,0,0,0,0.0,
1447,1765,Z8033,Z8033-4,Banaripara-Swarupkati,LRP018,90,15.835,LRP026,990,26.84,8.75,1721,1.9948571430000002,0.0,8.521913492000001,40.60441134,11.02835864,64.66628473,20.55285019,7.519335433999999,11.02835864,353.9100544,412.56087080000003,336.86622739999996,270.69607560000003,0.0,930.3924377000001,607.5623031,1537.954741,8,0,1,1,0.23250000000000004,
1448,1766,Z8033,Z8033-5,Swarupkati-Shehanggal,LRP026,990,26.84,LRP039,249,39.029,12.189,1721,1.095947165,0.0,15.51169667,73.90867238,20.0739604,117.70640420000001,37.41056256,13.68679118,20.0739604,644.1916382999999,750.9486095,613.1682449,492.7244825,0.0,1693.512296,1105.892727,2799.4050230000003,0,0,0,0,0.0,
1449,1767,Z8033,Z8033-6,Shehanggal-Kawkhali (Int.with Z8713),LRP039,249,39.029,LRP039,2749,41.528999999999996,2.5,1721,0.7758,0.0,21.91286414,104.4083527,28.35782418,166.2799691,52.84867234,19.33488012,28.35782418,910.0283578,1060.840423,866.2026295,696.0556845,0.0,2392.3691670000003,1562.2583140000002,3954.6274810000004,0,0,0,0,0.0,
1450,1768,Z8033,Z8033-7,Kawkhali (Int.with Z8713)-Kawkhali (Int.with Z8703),LRP039,2749,41.528999999999996,LRP039,3689,42.468999999999994,0.94,1721,2.0,0.0,8.5,40.5,11.0,64.5,20.5,7.5,11.0,353.0,411.5,336.0,270.0,0.0,928.0,606.0,1534.0,0,0,0,0,0.0,
1451,1769,Z8033,Z8033-8,Kawkhali (Int.with Z8703)-Bekutia,LRP039,3689,42.468999999999994,LRP044,6140,49.36,6.891,1721,1.883906545,0.0,9.023802188,42.99576336,11.67786165,68.47473425,21.76328763,7.962178401,11.67786165,374.7531967,436.85818830000005,356.70559239999994,286.63842239999997,0.0,985.1868741000001,643.3440148,1628.5308890000001,0,0,0,0,0.0,
1452,1770,Z8034,Z8034-1,Rahamatpur-Babuganj,LRPS,0,0.0,LRP010,207,10.047,10.047,4182,1.672539066,0.0,70.55141633,46.03778862,9.56629374,38.26517496,13.15365389,5.381040229,10.76208046,237.3636634,190.1300881,141.700726,160.2354201,0.0,621.2111997000001,301.9361462,923.1473458999999,3,0,1,0,0.06250000000000001,
1453,1771,Z8034,Z8034-3,Babuganj- Int with Z8040,LRP010,207,10.047,LRP024,11830,35.83,25.783,1135,1.9777372690000001,0.0,11.62945168,17.69699168,9.101310009,0.0,5.561911672000001,3.0337700030000003,6.57316834,148.6547302,133.9915085,76.85550675,88.48495842,0.0,336.242842,165.34046519999998,501.5833072,22,2,6,1,0.5725,
1454,1773,Z8037,Z8037-1,Barisal (Chowmatha)-Nabagram,LRPS,0,0.0,LRP014,1890,15.71,15.71,1952,1.270019096,0.0,0.0,96.06154771,0.0,0.0,0.0,0.0,0.0,471.64645149999996,504.7168204,336.215417,266.1377306,0.0,1072.42482,602.3531475999999,1674.777967,13,2,1,6,1.0150000000000001,
1455,1774,Z8037,Z8037-2,Nabagram-Swarupkathi,LRP014,1890,15.71,LRP016,12600,28.43,12.72,860,1.144025157,0.0,10.48927982,30.59373282,0.0,0.0,97.89994502,19.23034634,29.71962617,236.8829027,108.3892248,87.4106652,66.43210555,0.0,533.2050577,153.8427708,687.0478285,0,0,0,0,0.0,
1456,1775,Z8038,Z8038-1,Shikarpur-Intersection with N8,LRPS,0,0.0,LRPS,3774,3.7739999999999996,3.7739999999999996,3064,1.0,0.0,40.0,129.0,19.0,41.0,49.0,13.0,20.0,1052.0,716.0,938.0,1203.0,0.0,2079.0,2141.0,4220.0,2,0,1,0,0.05750000000000001,
1457,1776,Z8038,Z8038-2,Intersection with N8-Uzirpur,LRPS,3774,3.7739999999999996,LRPS,6770,6.77,2.9960000000000004,3064,1.0,0.0,40.0,129.0,19.0,41.0,49.0,13.0,20.0,1052.0,716.0,938.0,1203.0,0.0,2079.0,2141.0,4220.0,0,0,1,0,0.04750000000000001,
1458,1777,Z8040,Z8040-1,Barishal (Beltala)-Int.with Z8032,LRPS,0,0.0,LRPS,540,0.54,0.54,1056,2.0,0.0,0.0,33.0,0.0,7.0,8.5,7.5,17.5,403.0,290.0,189.0,115.0,0.0,766.5,304.0,1070.5,0,0,0,0,0.0,
1459,1778,Z8043,Z8043-1,Hizla-Barisal (Beltala),LRPS,0,0.0,LRP020,21738,41.867,41.867,0,0.660042516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.5538467,625.7172686000001,180.2914164,545.4194109,0.0,1436.271115,725.7108272,2161.981943,0,0,0,0,0.0,
1460,1779,Z8044,Z8044-1,Dinerpool-Bairagirpool(Int.with Z8910),LRPS,0,0.0,LRP003,85,2.095,2.095,0.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.03.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.01.0,1.0,,,,,,,,,,,,,,,,,3,0,0,0,0.015000000000000003,
1461,1781,Z8048,Z8048-1,Charkhar-Wajed Memorial High School,LRPS,0,0.0,LRP001,1796,2.78,2.78,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,556.0,364.0,350.0,0.0,953.0,714.0,1667.0,1,0,2,1,0.24500000000000005,
1462,1782,Z8049,Z8049-1,Agailjhara By-Pass,LRPS,0,0.0,LRP004,784,3.7680000000000002,3.7680000000000002,2425,2.0,0.5,25.5,35.0,1.0,34.5,30.5,14.0,28.5,395.5,381.5,332.0,263.0,0.0,946.5,595.0,1541.5,0,0,0,0,0.0,
1463,1784,Z8052,Z8052-1,Binapani-Kachua (Int.with Z8708),LRPS,0,0.0,LRPS,3636,3.636,3.636,35.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.035.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0124.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0151.0,1.002750275,,,,,,,,,,,,,,,,,6,0,0,0,0.030000000000000006,
1464,1786,Z8052,Z8052-4,Mirzaganj (int.with Z8810)- Patuakhali Chourasta(int.with R880),LRP015,596,3.636,LRP025,730,25.993000000000002,10.604000000000001,29.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.029.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0104.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0131.0,1.390041494,,,,,,,,,,,,,,,,,12,0,5,1,0.44250000000000006,
1465,1788,Z8053,Z8053-1,Kaliaya-Debirchar,LRPS,0,0.0,LRPS,9120,9.12,9.12,208,1.0,0.0,0.0,13.0,0.0,0.0,4.0,2.0,5.0,747.0,710.0,243.0,319.0,0.0,1481.0,562.0,2043.0,1,0,1,1,0.1975,
1466,1789,Z8054,Z8054-1,Nalcity-Jhalokati,LRPS,0,0.0,LRPS,10029,10.029,10.029,0,1.051051949,0.0,0.0,0.0,0.0,0.0,0.0,6.659994308,0.0,266.3997723,326.3397211,180.7712741,176.96556299999997,0.951427758,599.3994877,358.6882649,958.0877526,8,2,1,0,0.12000000000000002,
1467,1791,Z8056,Z8056-1,Dapdapia-Nalcity (Taltal Rastar More),LRPS,0,0.0,LRP010,842,9.574,9.574,4061,1.003185711,0.0,84.73007444,120.615753,0.0,2.9904732160000003,13.95554167,9.968244052000001,10.96506846,351.879015,364.8377323,327.9552293,283.09813110000005,0.0,959.9419022,611.0533604,1570.995263,1,4,4,1,0.405,
1468,1792,Z8056,Z8056-2,Taltala Raster More-Mollarhat,LRP010,842,9.574,LRP023,3069,25.405,15.831,728,1.0,0.0,8.0,33.0,0.0,47.0,3.0,1.0,17.0,1298.0,1181.0,931.0,1178.0,0.0,2588.0,2109.0,4697.0,0,1,1,0,0.06375,
1469,1794,Z8058,Z8058-1,Nalcity-Baisakia(Int.with Z8062),LRPS,0,0.0,LRP012,3382,15.382,15.382,160,1.000650111,0.0,0.0,9.993503119,0.0,0.0,0.0,1.998700624,0.0,897.4165800000001,695.547817,537.6504677999999,451.706341,0.0,1604.9566009999999,989.3568087000001,2594.31341,3,0,1,0,0.06250000000000001,
1470,1795,Z8058,Z8058-2,Baisakia (Int.with Z8062)-Pir Moazzem Hossain,LRP012,3382,15.382,LRP012,4413,16.413,1.031,160,1.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,898.0,696.0,538.0,452.0,0.0,1606.0,990.0,2596.0,0,0,0,0,0.0,
1471,1797,Z8062,Z8062-1,Baisakia-Pir Moazzem Ferryghat (East),LRPS,0,0.0,LRPS,3750,3.75,3.75,436,1.0016,0.0,3.9936102239999998,20.96645367,0.0,0.0,17.97124601,10.98242812,14.97603834,310.5031949,523.1629393000001,66.89297125,104.8322684,0.0,902.5559105000001,171.7252396,1074.28115,0,0,0,0,0.0,
